"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","153","Fetch aggregator categories - Invalid aggregator ID","Schedule - Admin Automated","Mon Jun 09 14:10:11 GMT 2025","failed","Mon Jun 09 14:10:11 GMT 2025","Aggregators > Services > Fetch aggregator categories","Admin","",""
"","266","Fetch Product Groups - Success","Schedule - Admin Automated","Mon Jun 09 14:10:05 GMT 2025","passed","Mon Jun 09 14:10:05 GMT 2025","Product Groups > Fetch Product Groups","Admin","",""
"","167","Get Categories - Success","Schedule - Admin Automated","Mon Jun 09 14:10:01 GMT 2025","passed","Mon Jun 09 14:10:01 GMT 2025","Categories > Get Categories","Admin","",""
"","407","Update Promotion","Schedule - Admin Automated","Mon Jun 09 14:10:19 GMT 2025","passed","Mon Jun 09 14:10:19 GMT 2025","Promotions > Update Pomotion","Admin","",""
"","489","Get  a Category - Invalid Token","Schedule - Admin Automated","Mon Jun 09 14:10:02 GMT 2025","passed","Mon Jun 09 14:10:02 GMT 2025","Categories > Get Category","Admin","",""
"","120","Fetch a Potential Customer By Batch","Schedule - Admin Automated","Mon Jun 09 14:10:17 GMT 2025","passed","Mon Jun 09 14:10:17 GMT 2025","Potential Customer Batches > Fetch a potential customer","Admin","",""
"","141","Update Aggregator - Invalid aggregator id","Schedule - Admin Automated","Mon Jun 09 14:10:14 GMT 2025","passed","Mon Jun 09 14:10:15 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","125","Fetch a Product - No Auth","Schedule - Admin Automated","Mon Jun 09 14:10:09 GMT 2025","passed","Mon Jun 09 14:10:09 GMT 2025","Products > Fetch a product","Admin","",""
"","145","Update Product Group - Invalid Product group ID","Schedule - Admin Automated","Mon Jun 09 14:10:05 GMT 2025","passed","Mon Jun 09 14:10:05 GMT 2025","Product Groups > Update Product Group","Admin","",""
"","135","Upload PC Batch","Schedule - Admin Automated","Mon Jun 09 14:10:16 GMT 2025","passed","Mon Jun 09 14:10:17 GMT 2025","Potential Customer Batches > Create Potential Customer Batch > Upload PC batch","Admin","",""
"","154","Create Categories - Empty Name field","Schedule - Admin Automated","Mon Jun 09 14:10:00 GMT 2025","passed","Mon Jun 09 14:10:00 GMT 2025","Categories > Create Categories","Admin","",""
"","135","Fetch Biller Products - No Auth token","Schedule - Admin Automated","Mon Jun 09 14:10:13 GMT 2025","passed","Mon Jun 09 14:10:13 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","147","Fetch a Product Group - Invalid Product group ID","Schedule - Admin Automated","Mon Jun 09 14:10:06 GMT 2025","passed","Mon Jun 09 14:10:06 GMT 2025","Product Groups > Fetch Product Group","Admin","",""
"","153","Update Product - Success","Schedule - Admin Automated","Mon Jun 09 14:10:07 GMT 2025","passed","Mon Jun 09 14:10:07 GMT 2025","Products > Update Product","Admin","",""
"","147","Get Promotion By ID - No Auth Token","Schedule - Admin Automated","Mon Jun 09 14:10:20 GMT 2025","passed","Mon Jun 09 14:10:20 GMT 2025","Promotions > Get Promotion by ID","Admin","",""
"","261","Fetch Category Billers- Success","Schedule - Admin Automated","Mon Jun 09 14:10:11 GMT 2025","passed","Mon Jun 09 14:10:12 GMT 2025","Aggregators > Services > Fetch Category Billers","Admin","",""
"","133","Update Product - No Auth","Schedule - Admin Automated","Mon Jun 09 14:10:08 GMT 2025","passed","Mon Jun 09 14:10:08 GMT 2025","Products > Update Product","Admin","",""
"","387","Get  a Category - Invalid Category ID","Schedule - Admin Automated","Mon Jun 09 14:10:02 GMT 2025","passed","Mon Jun 09 14:10:02 GMT 2025","Categories > Get Category","Admin","",""
"","148","Create Aggregator - Missing required field","Schedule - Admin Automated","Mon Jun 09 14:10:14 GMT 2025","passed","Mon Jun 09 14:10:14 GMT 2025","Aggregators > Management > Create Aggregator","Admin","",""
"","135","Update Aggregator - No auth token","Schedule - Admin Automated","Mon Jun 09 14:10:15 GMT 2025","passed","Mon Jun 09 14:10:15 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","146","Update Settings","Schedule - Admin Automated","Mon Jun 09 14:10:10 GMT 2025","passed","Mon Jun 09 14:10:10 GMT 2025","Settings > Update Settings","Admin","",""
"","151","Update Aggregator - activate/deactivate an aggregator","Schedule - Admin Automated","Mon Jun 09 14:10:15 GMT 2025","passed","Mon Jun 09 14:10:15 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","982","Get Categories settings","Schedule - Admin Automated","Mon Jun 09 14:10:09 GMT 2025","passed","Mon Jun 09 14:10:10 GMT 2025","Settings > Get Categories settings","Admin","",""
"","141","Fetch Category Billers- Invalid aggregator id","Schedule - Admin Automated","Mon Jun 09 14:10:12 GMT 2025","passed","Mon Jun 09 14:10:12 GMT 2025","Aggregators > Services > Fetch Category Billers","Admin","",""
"","127","Update Product - Invalid Token","Schedule - Admin Automated","Mon Jun 09 14:10:08 GMT 2025","passed","Mon Jun 09 14:10:08 GMT 2025","Products > Update Product","Admin","",""
"","619","Update Product Group - Missing Required Fields","Schedule - Admin Automated","Mon Jun 09 14:10:04 GMT 2025","passed","Mon Jun 09 14:10:05 GMT 2025","Product Groups > Update Product Group","Admin","",""
"","157","Create Categories - Empty Description Field","Schedule - Admin Automated","Mon Jun 09 14:10:00 GMT 2025","passed","Mon Jun 09 14:10:01 GMT 2025","Categories > Create Categories","Admin","",""
"","143","Delete Promotion - Invalid ID","Schedule - Admin Automated","Mon Jun 09 14:10:20 GMT 2025","passed","Mon Jun 09 14:10:20 GMT 2025","Promotions > Delete Promotions","Admin","",""
"","147","Create Categories - Duplicate Category Name","Schedule - Admin Automated","Mon Jun 09 14:10:01 GMT 2025","passed","Mon Jun 09 14:10:01 GMT 2025","Categories > Create Categories","Admin","",""
"","139","Create Product - Negative amount","Schedule - Admin Automated","Mon Jun 09 14:10:07 GMT 2025","passed","Mon Jun 09 14:10:07 GMT 2025","Products > Create Product","Admin","",""
"","674","Fetch aggregator categories - Success","Schedule - Admin Automated","Mon Jun 09 14:10:10 GMT 2025","passed","Mon Jun 09 14:10:11 GMT 2025","Aggregators > Services > Fetch aggregator categories","Admin","",""
"","128","Get Promotions - Invalid Token","Schedule - Admin Automated","Mon Jun 09 14:10:19 GMT 2025","passed","Mon Jun 09 14:10:19 GMT 2025","Promotions > Get Promotions","Admin","",""
"","126","Create Aggregator -No Auth token","Schedule - Admin Automated","Mon Jun 09 14:10:14 GMT 2025","passed","Mon Jun 09 14:10:14 GMT 2025","Aggregators > Management > Create Aggregator","Admin","",""
"","162","export customers details","Schedule - Admin Automated","Mon Jun 09 14:10:15 GMT 2025","passed","Mon Jun 09 14:10:16 GMT 2025","Customers > Export customer details","Admin","",""
"","140","Fetch Biller Products - Invalid aggregator id","Schedule - Admin Automated","Mon Jun 09 14:10:12 GMT 2025","passed","Mon Jun 09 14:10:13 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","134","Fetch an aggregator","Schedule - Admin Automated","Mon Jun 09 14:10:15 GMT 2025","passed","Mon Jun 09 14:10:15 GMT 2025","Aggregators > Management > Fetch an aggregator","Admin","",""
"","1061","Create Promotion","Schedule - Admin Automated","Mon Jun 09 14:10:17 GMT 2025","passed","Mon Jun 09 14:10:19 GMT 2025","Promotions > Create Promotion","Admin","",""
"","124","Send PC Batch Promotion","Schedule - Admin Automated","Mon Jun 09 14:10:17 GMT 2025","passed","Mon Jun 09 14:10:17 GMT 2025","Potential Customer Batches > Send PC Promotion","Admin","",""
"","126","Fetch aggregator categories - No Auth Token","Schedule - Admin Automated","Mon Jun 09 14:10:11 GMT 2025","passed","Mon Jun 09 14:10:11 GMT 2025","Aggregators > Services > Fetch aggregator categories","Admin","",""
"","144","Create Product - Empty required  field","Schedule - Admin Automated","Mon Jun 09 14:10:06 GMT 2025","passed","Mon Jun 09 14:10:07 GMT 2025","Products > Create Product","Admin","",""
"","127","Fetch Product Groups - Invalid Token Copy","Schedule - Admin Automated","Mon Jun 09 14:10:06 GMT 2025","passed","Mon Jun 09 14:10:06 GMT 2025","Product Groups > Fetch Product Groups","Admin","",""
"","150","Get Promotion By ID - Invalid ID","Schedule - Admin Automated","Mon Jun 09 14:10:20 GMT 2025","passed","Mon Jun 09 14:10:20 GMT 2025","Promotions > Get Promotion by ID","Admin","",""
"","162","Create Product Group -Empty Description Field","Schedule - Admin Automated","Mon Jun 09 14:10:03 GMT 2025","passed","Mon Jun 09 14:10:04 GMT 2025","Product Groups > Create Product Group","Admin","",""
"","135","Fetch Products - Invalid Token","Schedule - Admin Automated","Mon Jun 09 14:10:08 GMT 2025","passed","Mon Jun 09 14:10:08 GMT 2025","Products > Fetch Products","Admin","",""
"","154","Update Aggregator - Success","Schedule - Admin Automated","Mon Jun 09 14:10:14 GMT 2025","passed","Mon Jun 09 14:10:14 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","259","Fetch Biller Products - Success","Schedule - Admin Automated","Mon Jun 09 14:10:12 GMT 2025","passed","Mon Jun 09 14:10:12 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","136","activate customer account","Schedule - Admin Automated","Mon Jun 09 14:10:16 GMT 2025","passed","Mon Jun 09 14:10:16 GMT 2025","Customers > activate customer account","Admin","",""
"","166","Create Product Group - Duplicate Product Group Name","Schedule - Admin Automated","Mon Jun 09 14:10:04 GMT 2025","passed","Mon Jun 09 14:10:04 GMT 2025","Product Groups > Create Product Group","Admin","",""
"","158","Get  a Category - Success","Schedule - Admin Automated","Mon Jun 09 14:10:01 GMT 2025","passed","Mon Jun 09 14:10:02 GMT 2025","Categories > Get Category","Admin","",""
"","127","Get Categories - No Auth","Schedule - Admin Automated","Mon Jun 09 14:10:01 GMT 2025","passed","Mon Jun 09 14:10:01 GMT 2025","Categories > Get Categories","Admin","",""
"","149","deactivate customer account","Schedule - Admin Automated","Mon Jun 09 14:10:16 GMT 2025","passed","Mon Jun 09 14:10:16 GMT 2025","Customers > Deactivate customer account","Admin","",""
"","125","Update Aggregator - Invalid token","Schedule - Admin Automated","Mon Jun 09 14:10:15 GMT 2025","passed","Mon Jun 09 14:10:15 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","127","Fetch Biller Products - Invalid token","Schedule - Admin Automated","Mon Jun 09 14:10:13 GMT 2025","passed","Mon Jun 09 14:10:13 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","128","Update Product Group - Invalid Token","Schedule - Admin Automated","Mon Jun 09 14:10:05 GMT 2025","passed","Mon Jun 09 14:10:05 GMT 2025","Product Groups > Update Product Group","Admin","",""
"","134","Export a Batch of Potential Customers","Schedule - Admin Automated","Mon Jun 09 14:10:17 GMT 2025","passed","Mon Jun 09 14:10:17 GMT 2025","Potential Customer Batches > Export a PC batch","Admin","",""
"","140","Update Product - Missing Required field","Schedule - Admin Automated","Mon Jun 09 14:10:07 GMT 2025","passed","Mon Jun 09 14:10:07 GMT 2025","Products > Update Product","Admin","",""
"","157","Update Category - Success","Schedule - Admin Automated","Mon Jun 09 14:10:03 GMT 2025","passed","Mon Jun 09 14:10:03 GMT 2025","Categories > Update Category","Admin","",""
"","131","Update Product Group - No Auth","Schedule - Admin Automated","Mon Jun 09 14:10:05 GMT 2025","passed","Mon Jun 09 14:10:05 GMT 2025","Product Groups > Update Product Group","Admin","",""
"","143","fetch customer by id","Schedule - Admin Automated","Mon Jun 09 14:10:16 GMT 2025","passed","Mon Jun 09 14:10:16 GMT 2025","Customers > Fetch Customer by Id","Admin","",""
"","264","Fetch Biller Products - Invalid biller id","Schedule - Admin Automated","Mon Jun 09 14:10:13 GMT 2025","passed","Mon Jun 09 14:10:13 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","160","Create Product - Duplicate Product Name","Schedule - Admin Automated","Mon Jun 09 14:10:07 GMT 2025","passed","Mon Jun 09 14:10:07 GMT 2025","Products > Create Product","Admin","",""
