"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","115","Create Product Group - Duplicate Product Group Name","Schedule - Admin Automated","Mon Jun 09 10:16:16 GMT 2025","passed","Mon Jun 09 10:16:16 GMT 2025","Product Groups > Create Product Group","Admin","",""
"","227","Fetch Biller Products - Success","Schedule - Admin Automated","Mon Jun 09 10:16:22 GMT 2025","passed","Mon Jun 09 10:16:23 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","170","Update Promotion","Schedule - Admin Automated","Mon Jun 09 10:16:27 GMT 2025","passed","Mon Jun 09 10:16:27 GMT 2025","Promotions > Update Pomotion","Admin","",""
"","99","Create Product - No Auth","Schedule - Admin Automated","Mon Jun 09 10:16:19 GMT 2025","passed","Mon Jun 09 10:16:19 GMT 2025","Products > Create Product","Admin","",""
"","110","Customers","Schedule - Admin Automated","Mon Jun 09 10:16:25 GMT 2025","passed","Mon Jun 09 10:16:25 GMT 2025","Customers > Fecth Customers","Admin","",""
"","99","Fetch Biller Products - No Auth token","Schedule - Admin Automated","Mon Jun 09 10:16:23 GMT 2025","passed","Mon Jun 09 10:16:23 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","99","Fetch a Potential Customer By Batch","Schedule - Admin Automated","Mon Jun 09 10:16:26 GMT 2025","passed","Mon Jun 09 10:16:26 GMT 2025","Potential Customer Batches > Fetch a potential customer","Admin","",""
"","121","Create Product - Empty required  field","Schedule - Admin Automated","Mon Jun 09 10:16:18 GMT 2025","passed","Mon Jun 09 10:16:18 GMT 2025","Products > Create Product","Admin","",""
"","101","Fetch aggregator categories - No Auth Token","Schedule - Admin Automated","Mon Jun 09 10:16:22 GMT 2025","passed","Mon Jun 09 10:16:22 GMT 2025","Aggregators > Services > Fetch aggregator categories","Admin","",""
"","147","Get  a Category - Success","Schedule - Admin Automated","Mon Jun 09 10:16:14 GMT 2025","passed","Mon Jun 09 10:16:14 GMT 2025","Categories > Get Category","Admin","",""
"","104","Upload PC Batch","Schedule - Admin Automated","Mon Jun 09 10:16:26 GMT 2025","passed","Mon Jun 09 10:16:26 GMT 2025","Potential Customer Batches > Create Potential Customer Batch > Upload PC batch","Admin","",""
"","115","Fetch Category Billers- No auth token","Schedule - Admin Automated","Mon Jun 09 10:16:22 GMT 2025","passed","Mon Jun 09 10:16:22 GMT 2025","Aggregators > Services > Fetch Category Billers","Admin","",""
"","106","Get  a Category - No Auth","Schedule - Admin Automated","Mon Jun 09 10:16:15 GMT 2025","passed","Mon Jun 09 10:16:15 GMT 2025","Categories > Get Category","Admin","",""
"","100","Get Promotions - Invalid Token","Schedule - Admin Automated","Mon Jun 09 10:16:27 GMT 2025","passed","Mon Jun 09 10:16:27 GMT 2025","Promotions > Get Promotions","Admin","",""
"","216","Fetch Category Billers- Success","Schedule - Admin Automated","Mon Jun 09 10:16:22 GMT 2025","passed","Mon Jun 09 10:16:22 GMT 2025","Aggregators > Services > Fetch Category Billers","Admin","",""
"","100","Fetch Biller Products - Invalid token","Schedule - Admin Automated","Mon Jun 09 10:16:23 GMT 2025","passed","Mon Jun 09 10:16:23 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","119","Update Product - Invalid product category id","Schedule - Admin Automated","Mon Jun 09 10:16:19 GMT 2025","passed","Mon Jun 09 10:16:19 GMT 2025","Products > Update Product","Admin","",""
"","112","Create Aggregator - Missing required field","Schedule - Admin Automated","Mon Jun 09 10:16:24 GMT 2025","passed","Mon Jun 09 10:16:24 GMT 2025","Aggregators > Management > Create Aggregator","Admin","",""
"","107","Update Category - Invalid Token","Schedule - Admin Automated","Mon Jun 09 10:16:15 GMT 2025","passed","Mon Jun 09 10:16:16 GMT 2025","Categories > Update Category","Admin","",""
"","115","fetch customer by id","Schedule - Admin Automated","Mon Jun 09 10:16:25 GMT 2025","passed","Mon Jun 09 10:16:25 GMT 2025","Customers > Fetch Customer by Id","Admin","",""
"","110","Fetch a Product - Invalid Token","Schedule - Admin Automated","Mon Jun 09 10:16:20 GMT 2025","passed","Mon Jun 09 10:16:20 GMT 2025","Products > Fetch a product","Admin","",""
"","233","Fetch Biller Products - Invalid category id","Schedule - Admin Automated","Mon Jun 09 10:16:23 GMT 2025","failed","Mon Jun 09 10:16:23 GMT 2025","Aggregators > Services > Fetch Biller Products","Admin","",""
"","305","Get  a Category - Invalid Token","Schedule - Admin Automated","Mon Jun 09 10:16:15 GMT 2025","passed","Mon Jun 09 10:16:15 GMT 2025","Categories > Get Category","Admin","",""
"","98","Fetch aggregator categories - Invalid Token","Schedule - Admin Automated","Mon Jun 09 10:16:22 GMT 2025","passed","Mon Jun 09 10:16:22 GMT 2025","Aggregators > Services > Fetch aggregator categories","Admin","",""
"","113","Update Aggregator - Invalid aggregator id","Schedule - Admin Automated","Mon Jun 09 10:16:24 GMT 2025","passed","Mon Jun 09 10:16:24 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","108","Create Product - Invalid Token","Schedule - Admin Automated","Mon Jun 09 10:16:19 GMT 2025","passed","Mon Jun 09 10:16:19 GMT 2025","Products > Create Product","Admin","",""
"","104","Create Categories - No Auth","Schedule - Admin Automated","Mon Jun 09 10:16:14 GMT 2025","passed","Mon Jun 09 10:16:14 GMT 2025","Categories > Create Categories","Admin","",""
"","98","Get Promotions - No Auth token","Schedule - Admin Automated","Mon Jun 09 10:16:27 GMT 2025","passed","Mon Jun 09 10:16:27 GMT 2025","Promotions > Get Promotions","Admin","",""
"","128","Update Aggregator - Success","Schedule - Admin Automated","Mon Jun 09 10:16:24 GMT 2025","passed","Mon Jun 09 10:16:24 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","101","Create Aggregator -No Auth token","Schedule - Admin Automated","Mon Jun 09 10:16:24 GMT 2025","passed","Mon Jun 09 10:16:24 GMT 2025","Aggregators > Management > Create Aggregator","Admin","",""
"","104","Delete Promotion - No Auth Token","Schedule - Admin Automated","Mon Jun 09 10:16:28 GMT 2025","passed","Mon Jun 09 10:16:28 GMT 2025","Promotions > Delete Promotions","Admin","",""
"","117","Create Categories - Empty Description Field","Schedule - Admin Automated","Mon Jun 09 10:16:13 GMT 2025","passed","Mon Jun 09 10:16:13 GMT 2025","Categories > Create Categories","Admin","",""
"","121","Update Category - Missing Required fields","Schedule - Admin Automated","Mon Jun 09 10:16:15 GMT 2025","passed","Mon Jun 09 10:16:15 GMT 2025","Categories > Update Category","Admin","",""
"","124","Update Product Group - Invalid Product group ID","Schedule - Admin Automated","Mon Jun 09 10:16:17 GMT 2025","passed","Mon Jun 09 10:16:17 GMT 2025","Product Groups > Update Product Group","Admin","",""
"","140","Update Category - Invalid Category ID","Schedule - Admin Automated","Mon Jun 09 10:16:15 GMT 2025","passed","Mon Jun 09 10:16:15 GMT 2025","Categories > Update Category","Admin","",""
"","130","Update Aggregator - Missing required field","Schedule - Admin Automated","Mon Jun 09 10:16:24 GMT 2025","passed","Mon Jun 09 10:16:25 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","100","Update Aggregator - Invalid token","Schedule - Admin Automated","Mon Jun 09 10:16:25 GMT 2025","passed","Mon Jun 09 10:16:25 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","119","Create Aggregator - Missing name field","Schedule - Admin Automated","Mon Jun 09 10:16:24 GMT 2025","passed","Mon Jun 09 10:16:24 GMT 2025","Aggregators > Management > Create Aggregator","Admin","",""
"","103","Update Product Group - Invalid Token","Schedule - Admin Automated","Mon Jun 09 10:16:17 GMT 2025","passed","Mon Jun 09 10:16:17 GMT 2025","Product Groups > Update Product Group","Admin","",""
"","112","Fetch an aggregator","Schedule - Admin Automated","Mon Jun 09 10:16:25 GMT 2025","passed","Mon Jun 09 10:16:25 GMT 2025","Aggregators > Management > Fetch an aggregator","Admin","",""
