"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","171","Fetch all aggregators","Schedule - Admin Automated","Sun Jun 08 16:10:09 GMT 2025","passed","Sun Jun 08 16:10:09 GMT 2025","Aggregators > Management > Fetch all aggregators","Admin","",""
"","187","Update Product - Invalid product id","Schedule - Admin Automated","Sun Jun 08 16:10:00 GMT 2025","passed","Sun Jun 08 16:10:00 GMT 2025","Products > Update Product","Admin","",""
"","164","Create Product Group - Invalid Token","Schedule - Admin Automated","Sun Jun 08 16:09:56 GMT 2025","passed","Sun Jun 08 16:09:56 GMT 2025","Product Groups > Create Product Group","Admin","",""
"","179","Update Product - Invalid product category id","Schedule - Admin Automated","Sun Jun 08 16:10:00 GMT 2025","passed","Sun Jun 08 16:10:00 GMT 2025","Products > Update Product","Admin","",""
"","167","Update Aggregator - No auth token","Schedule - Admin Automated","Sun Jun 08 16:10:08 GMT 2025","passed","Sun Jun 08 16:10:09 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","191","Update Category - Missing Required fields","Schedule - Admin Automated","Sun Jun 08 16:09:54 GMT 2025","passed","Sun Jun 08 16:09:54 GMT 2025","Categories > Update Category","Admin","",""
"","187","Fetch Products - Success","Schedule - Admin Automated","Sun Jun 08 16:10:01 GMT 2025","passed","Sun Jun 08 16:10:01 GMT 2025","Products > Fetch Products","Admin","",""
"","196","Update Aggregator - Missing required field","Schedule - Admin Automated","Sun Jun 08 16:10:08 GMT 2025","passed","Sun Jun 08 16:10:08 GMT 2025","Aggregators > Management > Update Aggregator","Admin","",""
"","200","Get Categories - Success","Schedule - Admin Automated","Sun Jun 08 16:09:52 GMT 2025","passed","Sun Jun 08 16:09:52 GMT 2025","Categories > Get Categories","Admin","",""
"","174","Fetch Category Billers- Invalid aggregator id","Schedule - Admin Automated","Sun Jun 08 16:10:04 GMT 2025","passed","Sun Jun 08 16:10:04 GMT 2025","Aggregators > Services > Fetch Category Billers","Admin","",""
"","933","Login","Schedule - Admin Automated","Sun Jun 08 16:09:50 GMT 2025","passed","Sun Jun 08 16:09:51 GMT 2025","Auth > Login","Admin","",""
"","177","Customers","Schedule - Admin Automated","Sun Jun 08 16:10:09 GMT 2025","passed","Sun Jun 08 16:10:09 GMT 2025","Customers","Admin","",""
